"GameDay","GameID","TeamID","Team","OpponentID","Opponent","Location","Division","Conference","Playoffs","WinOrLoss","PlayerType","MIN","PTS","FGM","FGA","3FM","3FA","FTM","FTA","REB","AST","STL","BLK","OREB","TO","PF"
"2016-11-08","775873","4","Portland","14","Phoenix","H","","Western","","W","","236","124","45","81","14","31","20","28","35","22","5","4","7","20","27"
"2016-11-08","775873","14","Phoenix","4","Portland","V","","Western","","L","","237","121","43","86","7","21","28","33","41","18","10","2","15","16","27"
"2016-11-08","775874","15","Sacramento","38","New Orleans","H","","Western","","W","","235","102","39","81","8","25","16","20","39","24","7","6","5","10","21"
"2016-11-08","775874","38","New Orleans","15","Sacramento","V","","Western","","L","","234","94","38","84","5","21","13","18","40","23","5","9","7","10","23"
"2016-11-09","775875","6","Atlanta","8","Chicago","H","","Western","","W","","235","115","42","83","9","20","22","27","49","24","8","7","13","22","20"
"2016-11-09","775875","8","Chicago","6","Atlanta","V","","Western","","L","","234","107","41","91","9","27","16","21","30","24","15","3","7","13","21"
"2016-11-09","775876","3","Charlotte","26","Utah","H","","Western","","W","","236","104","38","82","8","26","20","29","37","24","8","4","5","8","19"
"2016-11-09","775876","26","Utah","3","Charlotte","V","","Western","","L","","235","98","38","82","8","34","14","18","46","24","5","6","10","12","22"
"2016-11-09","775877","23","Dallas","25","Golden State","V","","Western","","L","","236","95","34","86","6","28","21","28","42","20","10","2","13","7","20"
"2016-11-09","775877","25","Golden State","23","Dallas","H","","Western","","W","","234","116","43","74","17","33","13","22","39","33","3","6","5","15","22"
"2016-11-09","775878","18","Indiana","28","Philadelphia","H","","Western","","W","","260","122","49","91","9","19","15","20","43","25","9","7","7","15","17"
"2016-11-09","775878","28","Philadelphia","18","Indiana","V","","Western","","L","","259","115","46","95","14","36","9","19","44","23","10","7","10","17","21"
"2016-11-09","775879","4","Portland","11","L.A. Clippers","V","","Western","","L","","233","80","31","88","6","30","12","14","47","16","4","3","11","14","23"
"2016-11-09","775879","11","L.A. Clippers","4","Portland","H","","Western","","W","","233","111","38","87","11","32","24","33","55","24","9","7","14","7","15"
"2016-11-09","775880","21","New York","36","Brooklyn","H","","Western","","W","","235","110","44","92","10","30","12","17","50","25","11","5","9","14","21"
"2016-11-09","775880","36","Brooklyn","21","New York","V","","Western","","L","","235","96","33","80","11","33","19","27","41","19","9","4","8","18","20"
"2016-11-09","775881","10","Toronto","35","Oklahoma City","V","","Western","","W","","234","112","43","83","11","26","15","22","35","25","10","6","7","11","24"
"2016-11-09","775881","35","Oklahoma City","10","Toronto","H","","Western","","L","","234","102","31","74","12","34","28","31","39","18","6","5","11","19","21"
"2016-11-09","775882","2","Minnesota","13","Orlando","V","","Western","","W","","235","123","45","87","13","23","20","26","45","27","8","5","10","6","23"
"2016-11-09","775882","13","Orlando","2","Minnesota","H","","Western","","L","","234","107","38","85","8","24","23","30","40","20","2","5","12","9","19"
"2016-11-09","775883","14","Phoenix","22","Detroit","H","","Western","","W","","236","107","38","84","8","22","23","30","49","20","7","6","10","17","20"
"2016-11-09","775883","22","Detroit","14","Phoenix","V","","Western","","L","","235","100","32","89","9","22","27","32","41","20","11","5","9","11","24"
"2016-11-09","775884","1","Houston","17","San Antonio","V","","Western","","W","","233","101","37","78","10","30","17","22","45","25","7","4","8","19","24"
"2016-11-09","775884","17","San Antonio","1","Houston","H","","Western","","L","","233","99","33","84","7","23","26","30","39","22","14","5","10","10","15"
"2016-11-09","775885","5","Boston","20","Washington","V","","Western","","L","","234","93","35","81","10","31","13","22","31","21","5","4","7","11","19"
"2016-11-09","775885","20","Washington","5","Boston","H","","Western","","W","","232","118","46","92","10","21","16","20","54","29","10","7","19","11","26"
"2016-11-10","775886","24","Denver","25","Golden State","H","","Western","","L","","235","101","38","94","13","36","12","17","44","26","7","3","17","18","18"
"2016-11-10","775886","25","Golden State","24","Denver","V","","Western","","W","","232","125","46","85","14","30","19","20","44","33","15","6","9","15","18"
"2016-11-10","775887","8","Chicago","16","Miami","V","","Western","","W","","236","98","37","89","6","16","18","20","48","18","7","2","12","10","12"
"2016-11-10","775887","16","Miami","8","Chicago","H","","Western","","L","","234","95","36","88","13","29","10","15","46","22","8","5","14","13","19"
"2016-11-10","775888","7","Milwaukee","38","New Orleans","H","","Western","","L","","236","106","40","91","6","18","20","25","48","23","4","5","11","11","20"
"2016-11-10","775888","38","New Orleans","7","Milwaukee","V","","Western","","W","","236","112","39","89","9","25","25","27","47","22","9","7","11","10","19"
"2016-11-10","775889","15","Sacramento","27","L.A. Lakers","H","","Western","","L","","234","91","34","85","8","21","15","20","43","18","13","3","11","15","19"
"2016-11-10","775889","27","L.A. Lakers","15","Sacramento","V","","Western","","W","","235","101","38","74","9","27","16","22","42","18","8","2","4","21","19"
"2016-11-11","775890","5","Boston","21","New York","H","","Western","","W","","233","115","35","90","11","27","34","43","53","23","16","3","19","15","18"
"2016-11-11","775890","21","New York","5","Boston","V","","Western","","L","","235","87","33","94","6","23","15","17","57","19","7","11","21","25","26"
"2016-11-11","775891","3","Charlotte","10","Toronto","H","","Western","","L","","235","111","38","93","17","41","18","24","57","22","1","4","18","11","16"
"2016-11-11","775891","10","Toronto","3","Charlotte","V","","Western","","W","","234","113","43","90","6","22","21","22","45","18","8","5","8","5","21"
"2016-11-11","775892","11","L.A. Clippers","35","Oklahoma City","V","","Western","","W","","235","110","39","86","11","27","21","35","45","18","9","3","11","10","20"
"2016-11-11","775892","35","Oklahoma City","11","L.A. Clippers","H","","Western","","L","","234","108","38","88","16","28","16","19","45","21","3","1","9","16","27"
"2016-11-11","775893","13","Orlando","26","Utah","H","","Western","","L","","235","74","26","78","8","20","14","19","43","13","11","6","8","12","18"
"2016-11-11","775893","26","Utah","13","Orlando","V","","Western","","W","","235","87","33","81","7","28","14","16","52","19","9","7","12","15","18"
"2016-11-11","775894","18","Indiana","28","Philadelphia","V","","Western","","L","","260","105","39","88","5","19","22","23","40","23","14","2","4","13","28"
"2016-11-11","775894","28","Philadelphia","18","Indiana","H","","Western","","W","","259","109","36","86","11","32","26","31","54","24","7","6","13","19","21"
"2016-11-11","775895","4","Portland","15","Sacramento","H","","Western","","W","","260","122","45","86","13","33","19","27","36","29","8","5","7","11","24"
"2016-11-11","775895","15","Sacramento","4","Portland","V","","Western","","L","","258","120","43","88","6","21","28","35","48","18","7","3","13","15","21"
"2016-11-11","775896","17","San Antonio","22","Detroit","H","","Western","","W","","234","96","36","81","9","20","15","19","44","24","8","2","10","8","12"
"2016-11-11","775896","22","Detroit","17","San Antonio","V","","Western","","L","","235","86","32","76","5","25","17","21","42","14","2","4","9","11","14"
"2016-11-11","775897","9","Cleveland","20","Washington","V","","Western","","W","","233","105","36","85","14","32","19","26","46","16","9","6","13","15","21"
"2016-11-11","775897","20","Washington","9","Cleveland","H","","Western","","L","","235","94","38","87","3","15","15","19","45","16","7","5","10","15","21"
"2016-11-12","775898","6","Atlanta","28","Philadelphia","H","","Western","","W","","234","117","48","95","13","32","8","14","52","31","10","6","15","16","14"
"2016-11-12","775898","28","Philadelphia","6","Atlanta","V","","Western","","L","","236","96","36","83","11","29","13","20","39","21","14","4","10","19","20"
"2016-11-12","775899","8","Chicago","20","Washington","H","","Western","","W","","236","106","39","97","5","15","23","25","52","21","7","6","15","10","20"
"2016-11-12","775899","20","Washington","8","Chicago","V","","Western","","L","","235","95","38","91","4","13","15","18","49","19","3","7","13","12","22"
"2016-11-12","775900","22","Detroit","24","Denver","V","","Western","","W","","236","106","46","90","4","18","10","14","37","23","11","1","11","9","16"
"2016-11-12","775900","24","Denver","22","Detroit","H","","Western","","L","","234","95","36","84","9","25","14","19","42","15","6","4","14","15","14"
"2016-11-12","775901","1","Houston","17","San Antonio","H","","Western","","L","","236","100","34","89","15","47","17","21","46","22","6","4","16","14","19"
"2016-11-12","775901","17","San Antonio","1","Houston","V","","Western","","W","","235","106","41","76","5","18","19","24","35","21","6","11","2","10","19"
"2016-11-12","775902","5","Boston","18","Indiana","V","","Western","","W","","234","105","35","80","8","25","27","33","47","22","7","7","15","13","21"
"2016-11-12","775902","18","Indiana","5","Boston","H","","Western","","L","","235","99","36","86","6","27","21","28","40","17","9","9","11","13","22"
"2016-11-12","775903","16","Miami","26","Utah","H","","Western","","L","","234","91","38","81","5","17","10","19","39","21","5","4","4","8","17"
"2016-11-12","775903","26","Utah","16","Miami","V","","Western","","W","","235","102","40","81","6","20","16","19","45","12","5","4","6","9","19"
"2016-11-12","775904","7","Milwaukee","31","Memphis","H","","Western","","W","","235","106","36","68","7","18","27","36","35","20","9","5","5","12","20"
"2016-11-12","775904","31","Memphis","7","Milwaukee","V","","Western","","L","","235","96","35","78","6","30","20","21","32","20","8","4","3","13","26"
"2016-11-12","775905","2","Minnesota","11","L.A. Clippers","H","","Western","","L","","237","105","40","89","8","22","17","21","39","26","11","3","15","13","31"
"2016-11-12","775905","11","L.A. Clippers","2","Minnesota","V","","Western","","W","","234","119","40","76","11","24","28","37","42","25","7","4","9","14","19"
"2016-11-12","775906","27","L.A. Lakers","38","New Orleans","V","","Western","","W","","234","126","52","94","16","30","6","7","47","36","8","5","10","10","17"
"2016-11-12","775906","38","New Orleans","27","L.A. Lakers","H","","Western","","L","","234","99","39","90","6","20","15","19","42","20","4","5","12","10","10"
"2016-11-12","775907","14","Phoenix","36","Brooklyn","H","","Western","","L","","233","104","40","107","8","33","16","21","55","23","9","3","17","12","20"
"2016-11-12","775907","36","Brooklyn","14","Phoenix","V","","Western","","W","","234","122","40","84","16","37","26","30","55","22","6","10","6","17","19"
"2016-11-12","775908","10","Toronto","21","New York","H","","Western","","W","","236","118","39","83","7","22","33","38","44","18","10","6","11","11","20"
"2016-11-12","775908","21","New York","10","Toronto","V","","Western","","L","","234","107","44","97","7","23","12","16","49","19","3","2","17","16","23"
"2016-11-13","775909","3","Charlotte","9","Cleveland","V","","Western","","L","","236","93","36","95","11","29","10","12","45","23","7","3","10","5","19"
"2016-11-13","775909","9","Cleveland","3","Charlotte","H","","Western","","W","","235","100","39","92","14","38","8","15","53","25","3","9","12","9","13"
"2016-11-13","775910","14","Phoenix","25","Golden State","V","","Western","","L","","236","120","46","90","8","24","20","26","38","27","10","3","8","13","29"
"2016-11-13","775910","25","Golden State","14","Phoenix","H","","Western","","W","","234","133","45","87","16","33","27","31","43","32","8","7","8","16","20"
"2016-11-13","775911","2","Minnesota","27","L.A. Lakers","H","","Western","","W","","235","125","42","80","13","27","28","42","44","28","10","4","9","10","19"
"2016-11-13","775911","27","L.A. Lakers","2","Minnesota","V","","Western","","L","","235","99","33","71","8","24","25","30","39","16","6","5","5","17","31"
"2016-11-13","775912","13","Orlando","35","Oklahoma City","V","","Western","","W","","234","119","46","86","11","24","16","20","38","24","4","7","8","9","20"
"2016-11-13","775912","35","Oklahoma City","13","Orlando","H","","Western","","L","","233","117","47","92","7","25","16","26","42","22","4","6","12","10","19"
"2016-11-13","775913","4","Portland","24","Denver","H","","Western","","W","","234","112","39","99","8","29","26","32","44","21","8","8","14","7","23"
"2016-11-13","775913","24","Denver","4","Portland","V","","Western","","L","","234","105","36","91","11","29","22","29","59","11","4","6","16","18","25"
"2016-11-14","775914","22","Detroit","35","Oklahoma City","H","","Western","","W","","235","104","43","92","5","16","13","16","47","25","4","9","4","9","14"
